2461093.500000000, A.D. 2026-Feb-22 00:00:00.0000,  1.672432315909788E-02,  1.471662578560131E+08,  2.307651047020394E-03,  1.904140284799277E+02,  2.745254845359893E+02,  2.461046133664351E+06,  1.139933917559633E-05,  4.665124156872714E+01,  4.806500886953619E+01,  1.496693768820086E+08,  1.521724959080041E+08,  3.158077801305243E+07,
2461094.500000000, A.D. 2026-Feb-23 00:00:00.0000,  1.656809536450954E-02,  1.471621445126812E+08,  2.687098917594471E-03,  1.845553496414450E+02,  2.800152812437112E+02,  2.461045767442066E+06,  1.140253411348493E-05,  4.801029012945844E+01,  4.944109184430770E+01,  1.496414177931587E+08,  1.521206910736362E+08,  3.157192922354468E+07,
2461095.500000000, A.D. 2026-Feb-24 00:00:00.0000,  1.642052590063894E-02,  1.471543191098561E+08,  3.142791351650294E-03,  1.798584377870503E+02,  2.842331848980752E+02,  2.461045293709442E+06,  1.140601049720244E-05,  4.947726042451605E+01,  5.092676401777138E+01,  1.496110105841743E+08,  1.520677020584925E+08,  3.156230656532339E+07,
2461096.500000000, A.D. 2026-Feb-25 00:00:00.0000,  1.629127868577878E-02,  1.471429524586021E+08,  3.641281564258606E-03,  1.763571587571135E+02,  2.871704898868393E+02,  2.461044737504120E+06,  1.140958072149365E-05,  5.102683560731131E+01,  5.249685411319591E+01,  1.495797986440754E+08,  1.520166448295487E+08,  3.155243025905615E+07,
2461097.500000000, A.D. 2026-Feb-26 00:00:00.0000,  1.618856427938081E-02,  1.471284977851296E+08,  4.144860769841447E-03,  1.738651046543971E+02,  2.890472659502821E+02,  2.461044132175090E+06,  1.141304948322805E-05,  5.262534373002459E+01,  5.411769423079721E+01,  1.495494893057036E+08,  1.519704808262775E+08,  3.154284054660720E+07,
2461098.500000000, A.D. 2026-Feb-27 00:00:00.0000,  1.611837785501098E-02,  1.471116897014723E+08,  4.616349626127652E-03,  1.721564090596616E+02,  2.901290520027583E+02,  2.461043516889835E+06,  1.141622708158536E-05,  5.423325159968472E+01,  5.574961085633415E+01,  1.495217375650841E+08,  1.519317854286959E+08,  3.153406089658888E+07,
2461099.500000000, A.D. 2026-Feb-28 00:00:00.0000,  1.608395593190725E-02,  1.470935079688935E+08,  5.022424344978275E-03,  1.710351709847772E+02,  2.906537487940652E+02,  2.461042932972990E+06,  1.141894305473403E-05,  5.580884104091696E+01,  5.735060794871486E+01,  1.494980276576461E+08,  1.519025473463988E+08,  3.152656058222064E+07,
2461100.500000000, A.D. 2026-Mar-01 00:00:00.0000,  1.608554530838300E-02,  1.470750984924482E+08,  5.336220762586007E-03,  1.703491796038520E+02,  2.908133913717331E+02,  2.461042419456365E+06,  1.142105942183247E-05,  5.731269178552105E+01,  5.888086910012427E+01,  1.494795587067019E+08,  1.518840189209556E+08,  3.152071858691364E+07,
2461101.500000000, A.D. 2026-Mar-02 00:00:00.0000,  1.612055854493015E-02,  1.470576562087732E+08,  5.539318945006893E-03,  1.699845360927054E+02,  2.907550188150281E+02,  2.461042008652005E+06,  1.142248169187119E-05,  5.871215519651549E+01,  6.030726499514196E+01,  1.494671501533644E+08,  1.518766440979556E+08,  3.151679378538150E+07,
2461102.500000000, A.D. 2026-Mar-03 00:00:00.0000,  1.618411567548615E-02,  1.470422912780389E+08,  5.622807141099286E-03,  1.698565399196660E+02,  2.905863364886313E+02,  2.461041722795903E+06,  1.142316512915200E-05,  5.998475852535331E+01,  6.160680366576662E+01,  1.494611884407598E+08,  1.518800856034806E+08,  3.151490816510018E+07,
2461103.500000000, A.D. 2026-Mar-04 00:00:00.0000,  1.626986180913890E-02,  1.470299111596884E+08,  5.587124464113205E-03,  1.699016894789802E+02,  2.903821821341897E+02,  2.461041572599524E+06,  1.142311436463530E-05,  6.111968641409570E+01,  6.276816248464913E+01,  1.494616312458265E+08,  1.518933513319646E+08,  3.151504821789410E+07,
2461104.500000000, A.D. 2026-Mar-05 00:00:00.0000,  1.637086511121162E-02,  1.470211479520224E+08,  5.440689547003412E-03,  1.700716741712212E+02,  2.901911505193061E+02,  2.461041557918853E+06,  1.142237629955808E-05,  6.211711894560329E+01,  6.379107025457446E+01,  1.494680695571761E+08,  1.519149911623299E+08,  3.151708458544899E+07,
2461105.500000000, A.D. 2026-Mar-06 00:00:00.0000,  1.648039169708878E-02,  1.470163433837501E+08,  5.197704026831302E-03,  1.703290213771275E+02,  2.900422233109782E+02,  2.461041670041471E+06,  1.142102838387841E-05,  6.298592556378827E+01,  6.468402943596064E+01,  1.494798295251384E+08,  1.519433156665267E+08,  3.152080424808028E+07,
2461106.500000000, A.D. 2026-Mar-07 00:00:00.0000,  1.659242420432977E-02,  1.470155831352910E+08,  4.875735028030743E-03,  1.706438340212515E+02,  2.899510531095986E+02,  2.461041894682297E+06,  1.141916556490105E-05,  6.374063398025473E+01,  6.546129396015806E+01,  1.494960856045282E+08,  1.519765880737653E+08,  3.152594626585744E+07,
2461107.500000000, A.D. 2026-Mar-08 00:00:00.0000,  1.670189279192381E-02,  1.470187588683220E+08,  4.493634708953607E-03,  1.709911203767952E+02,  2.899255025077572E+02,  2.461042214806426E+06,  1.141688898927246E-05,  6.439856898320487E+01,  6.614000010428511E+01,  1.495159583757963E+08,  1.520131578832706E+08,  3.153223267198826E+07,
